"","genes","log2FoldChange","pvalue","sig"
"20148","IL17C",0.0134634858255964,0.431917306588952,"No significant"
"20149","SLC23A3",0.0310209637295111,2.31755343942986,"No significant"
"20150","GSTA5",0.00307284924959372,0.149431864152791,"No significant"
"20151","CYP26A1",-0.000448911720493328,0.0207587740194092,"No significant"
"20152","LOC644640",0.00637870183023548,0.33118168776756,"No significant"
"20153","NEK11",-0.0137367673595508,0.988259529164254,"No significant"
"20154","EPM2A",-0.00139518753235901,0.0789361857583508,"No significant"
"20155","KIF5B",-0.0301661723045124,1.08440269158942,"No significant"
"20156","TTK",-0.0108321384405841,0.813832445295636,"No significant"
"20157","LOC390998",0.00720301562566394,0.467133838126864,"No significant"
"20158","RAB13",-0.00654459058143075,0.242556956058354,"No significant"
"20159","ARMCX1",0.0220883596740054,1.65177942029118,"No significant"
"20160","MSL3L1",-0.00724102465504028,0.468271813361281,"No significant"
"20161","HEY1",-0.0211566855886645,0.667677420010951,"No significant"
"20162","SNX19",-0.0141800437476736,0.459039699216908,"No significant"
"20163","FRAT2",0.159454537851461,3.21370721310394,"Up regulated"
"20164","RSPH3",0.0268868440082848,1.03901325384894,"No significant"
"20165","FGF20",-0.0101278257231403,0.766423265014568,"No significant"
"20166","LOC652755",-0.0172905864251947,0.220984822348181,"No significant"
"20167","AMDHD1",0.0111766578295782,0.620351817746083,"No significant"
"20168","KIAA1754L",0.0303638185879338,1.16058060072643,"No significant"
"20169","LDOC1",0.00145241080530756,0.0226022622843694,"No significant"
"20170","SNN",0.00400152271597598,0.0570011904883337,"No significant"
"20171","PGAM5",-0.00283590419130686,0.0690087338210971,"No significant"
"20172","PPP1R14D",-0.0248078977990049,1.92967464033801,"No significant"
"20173","NAPG",-0.00121627687997528,0.0326613166364818,"No significant"
"20174","LOC643935",0.00478719695146079,0.202250081178386,"No significant"
"20175","COTL1",0.0568757502196195,1.35954006380795,"No significant"
"20176","LHFPL5",0.00256726948169739,0.146678577929409,"No significant"
"20177","SIN3B",0.0778177209291009,3.23303442962626,"No significant"
"20178","KIAA1737",-0.046968560147219,1.82093106587294,"No significant"
"20179","TMEM202",0.000364347116187602,0.0178269605171872,"No significant"
"20180","C11orf17",-0.0247497412204956,0.747450966563014,"No significant"
"20181","MLH1",-0.0463049888492648,2.34672046321867,"No significant"
"20182","C9orf5",-0.0425528677856217,0.90536967796836,"No significant"
"20183","UGCGL2",0.000325495190847569,0.0127401816959434,"No significant"
"20184","LOC644011",-0.00515470655052575,0.324407560815826,"No significant"
"20185","TTLL6",-0.00481271135172534,0.344446658423924,"No significant"
"20186","DKFZP586H2123",0.00208635181790395,0.097933735868033,"No significant"
"20187","C8orf54",0.000624250773335611,0.0233132906828233,"No significant"
"20188","FAM108C1",-0.0192554214842104,0.550598117286378,"No significant"
"20189","KCNK15",0.00738874176227178,0.223048486424794,"No significant"
"20190","LOC441193",0.152903223880498,4.31847632749224,"Up regulated"
"20191","ABCC4",0.0112222782863389,0.233054563808611,"No significant"
"20192","AMD1",-0.179457823646624,3.20670894619447,"Down regulated"
"20193","ARGLU1",-0.214629406550863,2.25306280708744,"Down regulated"
"20194","ADAM19",0.0117914555943655,0.790485080787778,"No significant"
"20195","HIST1H3F",0.0286813068433727,1.11813116874136,"No significant"
"20196","SLC25A3",0.00193398035171644,0.100813832667994,"No significant"
"20197","LOC144678",-0.0070013920233416,0.368772817264301,"No significant"
"20198","LOC652811",0.00405359455132714,0.2328329713368,"No significant"
"20199","MED18",-0.00548562999980007,0.268180044741027,"No significant"
"20200","ADPRHL1",0.00646909934899842,0.338874036189276,"No significant"
"20201","SIT1",-0.00197581103534894,0.0435007495776853,"No significant"
"20202","NCALD",-0.0250673982123981,0.236624721423695,"No significant"
"20203","LOC732075",0.0190325832416427,0.866393402864968,"No significant"
"20204","GCLM",0.031718773783691,0.838395650399271,"No significant"
"20205","EPS8L2",-0.0194662347230121,1.48922559153561,"No significant"
"20206","LOC651404",0.00536056430914655,0.304720302891752,"No significant"
"20207","WBP2",0.123152127226122,3.1169159222045,"Up regulated"
"20208","RPL23A",-0.05655863252899,1.07598625141786,"No significant"
"20209","LOC644787",-0.0122114413995993,0.969412531178582,"No significant"
"20210","IL1RL1",0.00398896215543676,0.25641806824135,"No significant"
"20211","EXOC5",0.000434256411876,0.0130225366052974,"No significant"
"20212","CCDC46",-0.00209061146982847,0.101307395629225,"No significant"
"20213","GPHB5",0.007045678894948,0.350605383916682,"No significant"
"20214","CRLF2",0.0100808116417754,0.778835740929077,"No significant"
"20215","KCNQ2",-0.010040707374869,0.67636259359261,"No significant"
"20216","KCNH7",-0.00637946143540802,0.349041652687417,"No significant"
"20217","IMAA",-0.0121359864342176,0.651315910147454,"No significant"
"20218","LOC644638",0.00755904415112507,0.496621403781377,"No significant"
"20219","PHIP",0.0538143912344751,0.547491539355966,"No significant"
"20220","PSIP1",-0.132758470920951,2.98672080437303,"Down regulated"
"20221","HSN2",-0.0201925950532482,0.812311056598112,"No significant"
"20222","LGI1",-0.00198385764920683,0.0728284776641156,"No significant"
"20223","TCF23",0.00349647634508976,0.197194078998427,"No significant"
"20224","ZNRF3",0.0111970303068301,0.532836431821417,"No significant"
"20225","LOC441246",-0.384170427671087,6.61317586868466,"Down regulated"
"20226","DSCAM",0.0177808823096806,0.556230049706203,"No significant"
"20227","BPGM",0.0108135665663127,0.444320804494964,"No significant"
"20228","LOC652699",0.0107817351071615,0.325062640975275,"No significant"
"20229","MAS1",0.00613877658926576,0.29210907391104,"No significant"
"20230","TYR",-0.000845317944358825,0.0433151470106016,"No significant"
"20231","LOC650410",0.0174359104443598,1.70105835630875,"No significant"
"20232","Septin 11",-0.0255789304561063,0.902916354317614,"No significant"
"20233","TRAM2",0.0288350048834269,0.916789940357618,"No significant"
"20234","LOC649270",0.020036818776263,1.55014635033682,"No significant"
"20235","GLRA2",0.00538088700709149,0.324077300260408,"No significant"
"20236","CHRNA7",-0.00506163849416552,0.267647080173901,"No significant"
"20237","KLF8",0.00687868593090091,0.344722774430392,"No significant"
"20238","GCH1",0.023667157766841,0.923842503642743,"No significant"
"20239","FAM71F2",0.00499751561258943,0.299323360854013,"No significant"
"20240","C12orf30",-0.00134089783416158,0.0320499615346517,"No significant"
"20241","PLA2G2D",0.00643237626305559,0.366770706474483,"No significant"
"20242","RASL10B",0.00633673729164741,0.439855537548027,"No significant"
"20243","MAGED4B",-0.00744284714078347,0.269316080135858,"No significant"
"20244","TET2",-0.011381550786143,0.869099666847874,"No significant"
"20245","MIB1",-0.00796047285165891,0.288928268078263,"No significant"
"20246","FLJ30719",-0.00480021199377134,0.204664528632082,"No significant"
"20247","TCL1A",-0.0451746816538412,2.26656329050428,"No significant"
"20248","BCL7C",1.30760987397949e-05,0.000572472082578726,"No significant"
"20249","OR11H4",-0.00320227615849156,0.166489229625282,"No significant"
"20250","SERPINA3",0.00852065288587056,0.618797423055178,"No significant"
"20251","C10orf83",0.00153267259535106,0.0672168220426963,"No significant"
"20252","TOX",-0.0206032190168459,1.05640294727607,"No significant"
"20253","LOC338799",0.102632037257234,4.9401305638879,"Up regulated"
"20254","SRD5A2",-0.00474228656744824,0.181280882109146,"No significant"
"20255","DOCK8",-0.039752452558357,0.374811836212481,"No significant"
"20256","KREMEN1",0.0167763898697597,1.20352551068624,"No significant"
"20257","GGT6",-0.00255763306352907,0.145810914133732,"No significant"
"20258","LOC441007",0.00693616906558159,0.48302234581617,"No significant"
"20259","PDLIM1",0.0261374205582268,0.316340935501245,"No significant"
"20260","PPP2R2A",-0.0824624970177066,4.71076058298196,"No significant"
"20261","MGC33948",0.0180967514859329,0.925400189454049,"No significant"
"20262","THAP1",-0.0326539639357479,2.08939717484328,"No significant"
"20263","LOC647309",0.00250156000861779,0.142849056240989,"No significant"
"20264","SLC35B2",0.0934362145865997,4.5328869001019,"No significant"
"20265","ATP6V0C",0.0706582704615339,0.960924097683275,"No significant"
"20266","LOC652508",0.00409543529549161,0.193158427705659,"No significant"
"20267","APOC1",-0.00207947715988777,0.0865673359040445,"No significant"
"20268","SYNGR2",-0.00756360427817881,0.541939931450974,"No significant"
"20269","ILF3",0.031171504731633,1.33996796063049,"No significant"
"20270","SLITRK5",-0.00760534324191209,0.565360600378801,"No significant"
"20271","LOC646190",-0.00534062580575956,0.350822050768571,"No significant"
"20272","FLJ90231",-0.0117049668837561,0.961587809894376,"No significant"
"20273","C1orf188",0.0171590354193754,1.35750009347187,"No significant"
"20274","GDAP2",-0.0568758466935693,4.75867422394128,"No significant"
"20275","HSPA1A",0.166032729925327,1.15379098985002,"No significant"
"20276","LOC642334",0.0492393214285078,3.10540446390201,"No significant"
"20277","DCTN1",-0.0216797998819533,1.23092226661614,"No significant"
"20278","NLP",0.00909781974973534,0.582743414249129,"No significant"
"20279","BMPR2",-0.00576538320517095,0.156199873403186,"No significant"
"20280","OSTalpha",0.00252773837698772,0.119250718064484,"No significant"
"20281","TCF20",0.00448396971246723,0.131671122107902,"No significant"
"20282","IPP",0.00508215818765567,0.141308888809446,"No significant"
"20283","LOC643176",-0.00010533598428264,0.00351407418591856,"No significant"
"20284","TMEM145",0.0228302939400491,0.723185655687264,"No significant"
"20285","PLK4",-0.0158290814640507,1.15181192391804,"No significant"
"20286","XRRA1",0.00398827340013241,0.157675654833147,"No significant"
"20287","SERF2",-0.0669668805092822,0.6542072931405,"No significant"
"20288","PLEKHA2",-0.0272444280415129,1.67944070691945,"No significant"
"20289","C1orf113",0.0159449487598131,0.738037681014333,"No significant"
"20290","PCDHA13",-0.00598082292215185,0.395009361711609,"No significant"
"20291","LOC391241",0.00555444962532903,0.164767086061467,"No significant"
"20292","MAB21L2",-0.0219665893947685,2.15210613454731,"No significant"
"20293","SHD",0.0116133248947019,0.784162079099421,"No significant"
"20294","EEF2K",-0.0017869865007949,0.0341627573884674,"No significant"
"20295","PSMB1",-0.358141602200936,11.907702433921,"Down regulated"
"20296","OBFC1",-0.204585865251786,9.2889286989483,"Down regulated"
"20297","LOC730809",-0.00397822326995723,0.218794020943173,"No significant"
"20298","TPM2",0.0891292921633369,1.97375339093484,"No significant"
"20299","MAP9",0.00164897656962992,0.0620809444646291,"No significant"
"20300","VPS37C",0.114639928591378,2.70606532929901,"Up regulated"
"20301","GBL",0.0377334951170365,1.78164280070451,"No significant"
"20302","VPS33B",0.100309311904713,6.36496733298786,"Up regulated"
"20303","SOX8",0.00982317859396886,0.238433058780774,"No significant"
"20304","CCDC25",-0.114622466783755,3.48060845435231,"Down regulated"
"20305","PPP2R5C",-0.19784541381393,9.05721242122122,"Down regulated"
"20306","LOC652222",0.0090755562791065,0.534884611811844,"No significant"
"20307","LOC641823",0.00595228008136228,0.218238507403317,"No significant"
"20308","FLJ32894",0.0113481577341581,0.702744616878207,"No significant"
"20309","SORBS3",0.0150974439397817,0.289048615601639,"No significant"
"20310","NDUFS2",-0.0052701662339496,0.103787219273645,"No significant"
"20311","LOC646043",-0.00418569102334043,0.0686439556553494,"No significant"
"20312","UBQLN4",0.0384342768352823,0.807198336886343,"No significant"
"20313","SUV39H2",0.0311678382607505,0.85955078140875,"No significant"
"20314","DLX3",-0.00433423571863756,0.146053789630005,"No significant"
"20315","ZNF628",-0.0044936515704963,0.22212135787121,"No significant"
"20316","PKD2L1",0.00978405665968474,0.611017512020137,"No significant"
"20317","ZNF789",-0.0556911552905195,2.34509310107454,"No significant"
"20318","LOC646570",-0.00939973086419155,0.706825180418743,"No significant"
"20319","LOC650976",-0.00179780256399642,0.0981197649883237,"No significant"
"20320","QSOX2",0.037679021187266,1.07926515197547,"No significant"
"20321","KCNE3",0.0141482149271175,0.785892353401962,"No significant"
"20322","CATSPER1",0.0152356947419134,0.406050502475799,"No significant"
"20323","OR9G1",0.00402657755092317,0.243974363419583,"No significant"
"20324","RP13-360B22.2",-0.000633142445228607,0.0275989045017132,"No significant"
"20325","FOXD2",0.0221110124610009,1.0255938543384,"No significant"
"20326","C22orf25",0.045106901846486,0.358426611719055,"No significant"
"20327","FAM18B2",-0.0254578675657893,1.30180401365558,"No significant"
"20328","ZSCAN21",-0.0205488134765943,1.09347174202048,"No significant"
"20329","GSTT2",0.0145674687852075,0.935983895135715,"No significant"
"20330","EXOC3",0.0826256213590852,2.08538507868336,"No significant"
"20331","DNAJB12",0.00514565995968308,0.329095070943814,"No significant"
"20332","C1orf218",0.23631055772228,9.29971922173875,"Up regulated"
"20333","IRGC",0.00178259713282358,0.0749587269430898,"No significant"
"20334","PKNOX1",-9.90623594798734e-05,0.00352475270150366,"No significant"
"20335","GNL1",0.0782008277210178,3.88645115541257,"No significant"
"20336","FXYD1",0.0152868289954222,0.656553001829658,"No significant"
"20337","SERINC5",0.0116376681353385,0.303533694591,"No significant"
"20338","VMAC",0.00168044936200662,0.0545327023952153,"No significant"
"20339","PRM3",0.000406259143559851,0.0171312889493982,"No significant"
"20340","ZDHHC8",0.155090401958947,5.75920769514653,"Up regulated"
"20341","KIAA1875",0.019325462682299,0.897097220704125,"No significant"
"20342","GPC4",0.00511818052705681,0.245655300757402,"No significant"
"20343","PTPN9",0.00140639866743886,0.0477880235477768,"No significant"
"20344","ITPR1",0.0384749497498049,0.898270012079277,"No significant"
"20345","COL11A1",-0.00127262175763043,0.0671755054048499,"No significant"
"20346","GTF3C3",-0.05790306100325,1.7138931778469,"No significant"
"20347","STIP1",-0.0834168571799037,1.8769750225153,"No significant"
"20348","FLJ42102",-0.00620971795576963,0.414941903676616,"No significant"
"20349","DHDDS",0.0243595946333626,1.36476928493641,"No significant"
"20350","CRMP1",-0.00775266680815889,0.333680241525948,"No significant"
"20351","LOC644135",-0.00780591558487931,0.495180937224252,"No significant"
"20352","C8orf70",-0.0147741312842173,0.370770152401717,"No significant"
